time,Latitud,Longitud,Tiempo_Medicion,Vel_Viento,Direccion_Viento,Direccion_Viento_Modelo
2026-06-12,9.375,-85.625,2026-06-12 23:23:44,1.97,23.900000000000002,69.3
2026-06-12,9.375,-85.375,2026-06-12 23:23:44,,,48.5
2026-06-12,9.375,-85.125,2026-06-12 23:23:44,,,47.6
2026-06-12,9.375,-84.875,2026-06-12 23:23:44,,,48.2
2026-06-12,9.375,-84.625,2026-06-12 23:23:44,,,51.800000000000004
2026-06-12,9.375,-84.375,2026-06-12 23:23:44,,,74.5
2026-06-12,9.375,-84.125,2026-06-12 23:23:44,,,118.30000000000001
2026-06-12,9.375,-83.875,2026-06-12 23:23:44,,,88.5
2026-06-12,9.375,-83.625,2026-06-12 23:23:44,,,69.9
2026-06-12,9.375,-83.375,2026-06-12 23:23:44,,,172.3
2026-06-12,9.375,-83.125,2026-06-12 23:23:44,,,188.60000000000002
2026-06-12,9.375,-82.875,2026-06-12 23:23:44,,,62.800000000000004
2026-06-12,9.375,-82.625,2026-06-12 23:23:44,,,209.9
2026-06-12,9.375,-82.375,2026-06-12 23:23:44,,,184.3
2026-06-12,9.375,-82.125,2026-06-12 23:23:44,,,189.4
2026-06-12,9.625,-86.875,2026-06-12 23:25:52,4.32,156.8,178.20000000000002
2026-06-12,9.625,-86.625,2026-06-12 23:25:52,3.8000000000000003,161.3,176.0
2026-06-12,9.625,-86.375,2026-06-12 23:25:52,3.3000000000000003,163.9,171.3
2026-06-12,9.625,-86.125,2026-06-12 23:23:44,2.68,186.4,178.70000000000002
2026-06-12,9.625,-85.875,2026-06-12 23:23:44,,,166.10000000000002
2026-06-12,9.625,-85.625,2026-06-12 23:23:44,,,166.3
2026-06-12,9.625,-85.375,2026-06-12 23:23:44,,,12.3
2026-06-12,9.625,-85.125,2026-06-12 23:23:44,,,41.1
2026-06-12,9.625,-84.875,2026-06-12 23:23:44,,,37.800000000000004
2026-06-12,9.625,-84.625,2026-06-12 23:23:44,,,28.5
2026-06-12,9.625,-84.375,2026-06-12 23:23:44,,,21.700000000000003
2026-06-12,9.625,-84.125,2026-06-12 23:23:44,,,347.6
2026-06-12,9.625,-83.875,2026-06-12 23:23:44,,,304.7
2026-06-12,9.625,-83.625,2026-06-12 23:23:44,,,230.9
2026-06-12,9.625,-83.375,2026-06-12 23:23:44,,,262.8
2026-06-12,9.625,-83.125,2026-06-12 23:23:44,,,223.4
2026-06-12,9.625,-82.875,2026-06-12 23:23:44,,,183.0
2026-06-12,9.625,-82.625,2026-06-12 23:23:44,,,206.5
2026-06-12,9.625,-82.375,2026-06-12 23:23:44,,,199.70000000000002
2026-06-12,9.625,-82.125,2026-06-12 23:23:44,,,210.4
2026-06-12,9.875,-86.875,2026-06-12 23:25:52,4.3100000000000005,158.0,181.0
2026-06-12,9.875,-86.625,2026-06-12 23:25:52,3.89,157.0,174.20000000000002
2026-06-12,9.875,-86.375,2026-06-12 23:25:52,3.59,142.9,157.20000000000002
2026-06-12,9.875,-86.125,2026-06-12 23:25:52,3.06,153.9,168.70000000000002
2026-06-12,9.875,-85.875,2026-06-12 23:25:52,,,220.3
2026-06-12,9.875,-85.625,2026-06-12 23:25:52,,,283.6
2026-06-12,9.875,-85.375,2026-06-12 23:25:52,,,349.5
2026-06-12,9.875,-85.125,2026-06-12 23:25:52,,,3.2
2026-06-12,9.875,-84.875,2026-06-12 23:23:44,,,355.20000000000005
2026-06-12,9.875,-84.625,2026-06-12 23:23:44,,,13.0
2026-06-12,9.875,-84.375,2026-06-12 23:23:44,,,58.0
2026-06-12,9.875,-84.125,2026-06-12 23:23:44,,,204.9
2026-06-12,9.875,-83.875,2026-06-12 23:23:44,,,294.90000000000003
2026-06-12,9.875,-83.625,2026-06-12 23:23:44,,,224.8
2026-06-12,9.875,-83.375,2026-06-12 23:23:44,,,220.70000000000002
2026-06-12,9.875,-83.125,2026-06-12 23:23:44,,,232.3
2026-06-12,9.875,-82.875,2026-06-12 23:23:44,,,223.3
2026-06-12,9.875,-82.625,2026-06-12 23:23:44,,,224.5
2026-06-12,9.875,-82.375,2026-06-12 23:23:44,,,228.0
2026-06-12,9.875,-82.125,2026-06-12 23:23:44,4.29,213.10000000000002,226.9
2026-06-12,10.125,-86.875,2026-06-12 23:25:52,4.2,167.3,188.3
2026-06-12,10.125,-86.625,2026-06-12 23:25:52,3.85,162.20000000000002,179.60000000000002
2026-06-12,10.125,-86.375,2026-06-12 23:25:52,3.54,152.3,167.10000000000002
2026-06-12,10.125,-86.125,2026-06-12 23:25:52,3.45,148.8,216.0
2026-06-12,10.125,-85.875,2026-06-12 23:25:52,,,299.90000000000003
2026-06-12,10.125,-85.625,2026-06-12 23:25:52,,,26.1
2026-06-12,10.125,-85.375,2026-06-12 23:25:52,,,358.5
2026-06-12,10.125,-85.125,2026-06-12 23:25:52,,,304.7
2026-06-12,10.125,-84.875,2026-06-12 23:25:52,,,296.6
2026-06-12,10.125,-84.625,2026-06-12 23:25:52,,,92.0
2026-06-12,10.125,-84.375,2026-06-12 23:25:52,,,190.8
2026-06-12,10.125,-84.125,2026-06-12 23:25:52,,,215.8
2026-06-12,10.125,-83.875,2026-06-12 23:23:44,,,257.8
2026-06-12,10.125,-83.625,2026-06-12 23:23:44,,,247.20000000000002
2026-06-12,10.125,-83.375,2026-06-12 23:23:44,,,242.0
2026-06-12,10.125,-83.125,2026-06-12 23:23:44,,,235.5
2026-06-12,10.125,-82.875,2026-06-12 23:23:44,,,240.9
2026-06-12,10.125,-82.625,2026-06-12 23:23:44,,,241.20000000000002
2026-06-12,10.125,-82.375,2026-06-12 23:23:44,4.23,220.60000000000002,237.70000000000002
2026-06-12,10.125,-82.125,2026-06-12 23:23:44,4.62,216.0,232.10000000000002
2026-06-12,10.375,-86.875,2026-06-12 23:25:52,4.0200000000000005,175.9,191.4
2026-06-12,10.375,-86.625,2026-06-12 23:25:52,4.08,172.0,185.20000000000002
2026-06-12,10.375,-86.375,2026-06-12 23:25:52,4.13,174.8,184.5
2026-06-12,10.375,-86.125,2026-06-12 23:25:52,,,275.6
2026-06-12,10.375,-85.875,2026-06-12 23:25:52,,,346.70000000000005
2026-06-12,10.375,-85.625,2026-06-12 23:25:52,,,45.5
2026-06-12,10.375,-85.375,2026-06-12 23:25:52,,,255.8
2026-06-12,10.375,-85.125,2026-06-12 23:25:52,,,251.0
2026-06-12,10.375,-84.875,2026-06-12 23:25:52,,,258.5
2026-06-12,10.375,-84.625,2026-06-12 23:25:52,,,246.9
2026-06-12,10.375,-84.375,2026-06-12 23:25:52,,,235.9
2026-06-12,10.375,-84.125,2026-06-12 23:25:52,,,268.6
2026-06-12,10.375,-83.875,2026-06-12 23:25:52,,,279.40000000000003
2026-06-12,10.375,-83.625,2026-06-12 23:25:52,,,249.4
2026-06-12,10.375,-83.375,2026-06-12 23:25:52,,,242.10000000000002
2026-06-12,10.375,-83.125,2026-06-12 23:25:52,,,242.8
2026-06-12,10.375,-82.875,2026-06-12 23:25:52,,,242.3
2026-06-12,10.375,-82.625,2026-06-12 23:23:44,4.14,226.70000000000002,241.5
2026-06-12,10.375,-82.375,2026-06-12 23:23:44,4.57,223.10000000000002,238.8
2026-06-12,10.375,-82.125,2026-06-12 23:23:44,4.89,218.60000000000002,233.3
2026-06-12,10.625,-86.875,2026-06-12 23:25:52,3.71,185.4,193.4
2026-06-12,10.625,-86.625,2026-06-12 23:25:52,4.0200000000000005,194.10000000000002,198.0
2026-06-12,10.625,-86.375,2026-06-12 23:25:52,4.5600000000000005,194.9,197.70000000000002
2026-06-12,10.625,-86.125,2026-06-12 23:25:52,,,223.4
2026-06-12,10.625,-85.875,2026-06-12 23:25:52,,,329.6
2026-06-12,10.625,-85.625,2026-06-12 23:25:52,,,42.900000000000006
2026-06-12,10.625,-85.375,2026-06-12 23:25:52,,,204.9
2026-06-12,10.625,-85.125,2026-06-12 23:25:52,,,236.0
2026-06-12,10.625,-84.875,2026-06-12 23:25:52,,,301.90000000000003
2026-06-12,10.625,-84.625,2026-06-12 23:25:52,,,292.1
2026-06-12,10.625,-84.375,2026-06-12 23:25:52,,,261.2
2026-06-12,10.625,-84.125,2026-06-12 23:25:52,,,256.7
2026-06-12,10.625,-83.875,2026-06-12 23:25:52,,,248.60000000000002
2026-06-12,10.625,-83.625,2026-06-12 23:25:52,,,242.10000000000002
2026-06-12,10.625,-83.375,2026-06-12 23:25:52,,,246.4
2026-06-12,10.625,-83.125,2026-06-12 23:25:52,,,245.10000000000002
2026-06-12,10.625,-82.875,2026-06-12 23:25:52,4.24,231.10000000000002,241.0
2026-06-12,10.625,-82.625,2026-06-12 23:25:52,4.46,228.0,240.0
2026-06-12,10.625,-82.375,2026-06-12 23:25:52,4.97,226.20000000000002,239.10000000000002
2026-06-12,10.625,-82.125,2026-06-12 23:25:52,5.18,223.9,235.60000000000002
2026-06-12,10.875,-86.875,2026-06-12 23:25:52,3.16,172.9,180.20000000000002
2026-06-12,10.875,-86.625,2026-06-12 23:25:52,3.35,212.20000000000002,206.8
2026-06-12,10.875,-86.375,2026-06-12 23:25:52,4.17,217.70000000000002,210.70000000000002
2026-06-12,10.875,-86.125,2026-06-12 23:25:52,,,218.20000000000002
2026-06-12,10.875,-85.875,2026-06-12 23:25:52,,,253.4
2026-06-12,10.875,-85.625,2026-06-12 23:25:52,,,304.6
2026-06-12,10.875,-85.375,2026-06-12 23:25:52,,,270.6
2026-06-12,10.875,-85.125,2026-06-12 23:25:52,,,312.5
2026-06-12,10.875,-84.875,2026-06-12 23:25:52,,,282.7
2026-06-12,10.875,-84.625,2026-06-12 23:25:52,,,262.6
2026-06-12,10.875,-84.375,2026-06-12 23:25:52,,,256.6
2026-06-12,10.875,-84.125,2026-06-12 23:25:52,,,246.60000000000002
2026-06-12,10.875,-83.875,2026-06-12 23:25:52,,,241.10000000000002
2026-06-12,10.875,-83.625,2026-06-12 23:25:52,,,241.3
2026-06-12,10.875,-83.375,2026-06-12 23:25:52,,,243.3
2026-06-12,10.875,-83.125,2026-06-12 23:25:52,,,244.10000000000002
2026-06-12,10.875,-82.875,2026-06-12 23:25:52,4.5600000000000005,235.9,243.20000000000002
2026-06-12,10.875,-82.625,2026-06-12 23:25:52,4.8500000000000005,234.3,243.8
2026-06-12,10.875,-82.375,2026-06-12 23:25:52,5.21,232.9,242.0
2026-06-12,10.875,-82.125,2026-06-12 23:25:52,5.48,231.10000000000002,239.60000000000002
2026-06-12,11.125,-86.875,2026-06-12 23:25:52,3.09,137.0,148.4
2026-06-12,11.125,-86.625,2026-06-12 23:25:52,2.39,192.9,192.0
2026-06-12,11.125,-86.375,2026-06-12 23:25:52,3.38,227.0,218.10000000000002
2026-06-12,11.125,-86.125,2026-06-12 23:25:52,,,226.9
2026-06-12,11.125,-85.875,2026-06-12 23:25:52,,,238.9
2026-06-12,11.125,-85.625,2026-06-12 23:25:52,,,251.70000000000002
2026-06-12,11.125,-85.375,2026-06-12 23:25:52,,,268.90000000000003
2026-06-12,11.125,-85.125,2026-06-12 23:25:52,,,263.3
2026-06-12,11.125,-84.875,2026-06-12 23:25:52,,,262.2
2026-06-12,11.125,-84.625,2026-06-12 23:25:52,,,262.0
2026-06-12,11.125,-84.375,2026-06-12 23:25:52,,,254.70000000000002
2026-06-12,11.125,-84.125,2026-06-12 23:25:52,,,245.9
2026-06-12,11.125,-83.875,2026-06-12 23:25:52,,,239.5
2026-06-12,11.125,-83.625,2026-06-12 23:25:52,,,241.5
2026-06-12,11.125,-83.375,2026-06-12 23:25:52,,,244.4
2026-06-12,11.125,-83.125,2026-06-12 23:25:52,4.93,243.20000000000002,247.5
2026-06-12,11.125,-82.875,2026-06-12 23:25:52,5.05,242.60000000000002,248.20000000000002
2026-06-12,11.125,-82.625,2026-06-12 23:25:52,5.22,240.5,247.3
2026-06-12,11.125,-82.375,2026-06-12 23:25:52,5.54,237.4,244.20000000000002
2026-06-12,11.125,-82.125,2026-06-12 23:25:52,6.0600000000000005,231.0,236.70000000000002
2026-06-13,7.625,-86.875,2026-06-13 23:04:32,2.33,114.4,108.5
2026-06-13,7.625,-86.625,2026-06-13 23:04:32,2.2800000000000002,103.10000000000001,94.30000000000001
2026-06-13,7.625,-86.375,2026-06-13 23:04:32,2.31,94.80000000000001,81.5
2026-06-13,7.625,-86.125,2026-06-13 23:04:32,2.5500000000000003,85.60000000000001,70.10000000000001
2026-06-13,7.625,-85.875,2026-06-13 23:04:32,2.67,81.10000000000001,61.6
2026-06-13,7.625,-85.625,2026-06-13 23:04:32,2.43,80.5,57.2
2026-06-13,7.625,-85.375,2026-06-13 23:04:32,2.13,72.10000000000001,52.0
2026-06-13,7.625,-85.125,2026-06-13 23:04:32,1.81,48.800000000000004,44.300000000000004
2026-06-13,7.625,-84.875,2026-06-13 23:04:32,1.67,33.0,38.900000000000006
2026-06-13,7.625,-84.625,2026-06-13 23:04:32,2.17,23.1,34.800000000000004
2026-06-13,7.625,-84.375,2026-06-13 23:04:32,2.64,13.5,31.5
2026-06-13,7.625,-84.125,2026-06-13 23:04:32,2.94,25.8,40.400000000000006
2026-06-13,7.625,-83.875,2026-06-13 23:04:32,2.75,34.0,48.2
2026-06-13,7.625,-83.625,2026-06-13 23:04:32,2.72,33.1,52.2
2026-06-13,7.625,-83.375,2026-06-13 23:04:32,2.77,32.5,57.300000000000004
2026-06-13,7.625,-83.125,2026-06-13 23:04:32,2.9,86.9,66.60000000000001
2026-06-13,7.625,-82.875,2026-06-13 23:04:32,2.74,128.5,77.5
2026-06-13,7.625,-82.625,2026-06-13 23:04:32,2.7800000000000002,138.6,91.30000000000001
2026-06-13,7.625,-82.375,2026-06-13 23:04:32,3.7,142.1,99.2
2026-06-13,7.625,-82.125,2026-06-13 23:04:32,,,105.2
2026-06-13,7.875,-86.875,2026-06-13 23:04:32,2.0,124.10000000000001,122.2
2026-06-13,7.875,-86.625,2026-06-13 23:04:32,1.85,98.0,93.7
2026-06-13,7.875,-86.375,2026-06-13 23:04:32,1.95,89.80000000000001,79.2
2026-06-13,7.875,-86.125,2026-06-13 23:04:32,2.17,79.0,65.10000000000001
2026-06-13,7.875,-85.875,2026-06-13 23:04:32,2.2800000000000002,69.4,55.5
2026-06-13,7.875,-85.625,2026-06-13 23:04:32,2.16,60.5,48.7
2026-06-13,7.875,-85.375,2026-06-13 23:04:32,1.98,50.900000000000006,43.7
2026-06-13,7.875,-85.125,2026-06-13 23:04:32,1.87,39.800000000000004,38.2
2026-06-13,7.875,-84.875,2026-06-13 23:04:32,1.96,26.3,30.5
2026-06-13,7.875,-84.625,2026-06-13 23:04:32,2.46,15.700000000000001,22.8
2026-06-13,7.875,-84.375,2026-06-13 23:04:32,2.7800000000000002,11.600000000000001,20.0
2026-06-13,7.875,-84.125,2026-06-13 23:04:32,2.89,21.200000000000003,28.3
2026-06-13,7.875,-83.875,2026-06-13 23:04:32,2.98,31.900000000000002,39.6
2026-06-13,7.875,-83.625,2026-06-13 23:04:32,3.12,31.900000000000002,45.800000000000004
2026-06-13,7.875,-83.375,2026-06-13 23:04:32,3.41,30.5,53.5
2026-06-13,7.875,-83.125,2026-06-13 23:04:32,,,67.9
2026-06-13,7.875,-82.875,2026-06-13 23:04:32,,,88.0
2026-06-13,7.875,-82.625,2026-06-13 23:04:32,3.5500000000000003,147.20000000000002,105.10000000000001
2026-06-13,7.875,-82.375,2026-06-13 23:04:32,,,109.9
2026-06-13,7.875,-82.125,2026-06-13 23:04:32,,,112.0
2026-06-13,8.125,-86.875,2026-06-13 23:04:32,1.83,255.10000000000002,234.3
2026-06-13,8.125,-86.625,2026-06-13 23:04:32,1.6400000000000001,199.8,178.10000000000002
2026-06-13,8.125,-86.375,2026-06-13 23:04:32,1.56,157.4,128.9
2026-06-13,8.125,-86.125,2026-06-13 23:04:32,1.48,104.0,64.9
2026-06-13,8.125,-85.875,2026-06-13 23:04:32,1.81,67.9,44.900000000000006
2026-06-13,8.125,-85.625,2026-06-13 23:04:32,1.98,53.1,38.0
2026-06-13,8.125,-85.375,2026-06-13 23:04:32,1.8800000000000001,46.0,35.6
2026-06-13,8.125,-85.125,2026-06-13 23:04:32,1.85,34.6,28.400000000000002
2026-06-13,8.125,-84.875,2026-06-13 23:04:32,2.12,20.6,19.0
2026-06-13,8.125,-84.625,2026-06-13 23:04:32,2.6,6.5,7.5
2026-06-13,8.125,-84.375,2026-06-13 23:04:32,2.7600000000000002,3.7,3.8000000000000003
2026-06-13,8.125,-84.125,2026-06-13 23:04:32,2.7800000000000002,20.3,19.3
2026-06-13,8.125,-83.875,2026-06-13 23:04:32,3.09,35.9,37.300000000000004
2026-06-13,8.125,-83.625,2026-06-13 23:04:32,,,44.400000000000006
2026-06-13,8.125,-83.375,2026-06-13 23:04:32,,,58.2
2026-06-13,8.125,-83.125,2026-06-13 23:04:32,,,102.2
2026-06-13,8.125,-82.875,2026-06-13 23:04:32,,,114.9
2026-06-13,8.125,-82.625,2026-06-13 23:04:32,,,122.5
2026-06-13,8.125,-82.375,2026-06-13 23:04:32,,,117.5
2026-06-13,8.125,-82.125,2026-06-13 23:04:32,,,104.9
2026-06-13,8.375,-86.875,2026-06-13 23:04:32,1.8,246.20000000000002,241.0
2026-06-13,8.375,-86.625,2026-06-13 23:04:32,1.46,235.60000000000002,239.10000000000002
2026-06-13,8.375,-86.375,2026-06-13 23:04:32,1.1300000000000001,226.5,268.5
2026-06-13,8.375,-86.125,2026-06-13 23:04:32,0.9400000000000001,286.1,340.1
2026-06-13,8.375,-85.875,2026-06-13 23:04:32,1.5,15.600000000000001,0.1
2026-06-13,8.375,-85.625,2026-06-13 23:04:32,1.68,28.8,10.8
2026-06-13,8.375,-85.375,2026-06-13 23:04:32,1.6,36.300000000000004,18.3
2026-06-13,8.375,-85.125,2026-06-13 23:04:32,1.81,32.7,16.900000000000002
2026-06-13,8.375,-84.875,2026-06-13 23:04:32,2.07,16.900000000000002,7.7
2026-06-13,8.375,-84.625,2026-06-13 23:04:32,2.47,348.6,349.90000000000003
2026-06-13,8.375,-84.375,2026-06-13 23:04:32,2.59,340.0,342.8
2026-06-13,8.375,-84.125,2026-06-13 23:04:32,2.6,12.8,6.300000000000001
2026-06-13,8.375,-83.875,2026-06-13 23:04:32,,,32.800000000000004
2026-06-13,8.375,-83.625,2026-06-13 23:04:32,,,20.5
2026-06-13,8.375,-83.375,2026-06-13 23:04:32,,,195.70000000000002
2026-06-13,8.375,-83.125,2026-06-13 23:04:32,,,182.4
2026-06-13,8.375,-82.875,2026-06-13 23:04:32,,,140.1
2026-06-13,8.375,-82.625,2026-06-13 23:04:32,,,113.4
2026-06-13,8.375,-82.375,2026-06-13 23:04:32,,,112.80000000000001
2026-06-13,8.375,-82.125,2026-06-13 23:04:32,,,98.5
2026-06-13,8.625,-86.875,2026-06-13 23:04:32,2.0100000000000002,250.70000000000002,252.4
2026-06-13,8.625,-86.625,2026-06-13 23:04:32,1.56,230.10000000000002,248.9
2026-06-13,8.625,-86.375,2026-06-13 23:04:32,1.11,225.5,265.2
2026-06-13,8.625,-86.125,2026-06-13 23:04:32,0.96,271.40000000000003,297.90000000000003
2026-06-13,8.625,-85.875,2026-06-13 23:04:32,1.5,306.90000000000003,320.5
2026-06-13,8.625,-85.625,2026-06-13 23:04:32,1.72,0.6000000000000001,343.0
2026-06-13,8.625,-85.375,2026-06-13 23:04:32,1.7,33.4,1.6
2026-06-13,8.625,-85.125,2026-06-13 23:04:32,1.93,40.0,7.4
2026-06-13,8.625,-84.875,2026-06-13 23:04:32,2.0100000000000002,16.6,357.40000000000003
2026-06-13,8.625,-84.625,2026-06-13 23:04:32,2.2,320.40000000000003,332.1
2026-06-13,8.625,-84.375,2026-06-13 23:04:32,2.42,313.0,326.70000000000005
2026-06-13,8.625,-84.125,2026-06-13 23:04:32,2.52,330.0,335.20000000000005
2026-06-13,8.625,-83.875,2026-06-13 23:04:32,,,330.40000000000003
2026-06-13,8.625,-83.625,2026-06-13 23:04:32,,,271.5
2026-06-13,8.625,-83.375,2026-06-13 23:04:32,,,140.3
2026-06-13,8.625,-83.125,2026-06-13 23:04:32,,,122.0
2026-06-13,8.625,-82.875,2026-06-13 23:04:32,,,115.0
2026-06-13,8.625,-82.625,2026-06-13 23:04:32,,,121.9
2026-06-13,8.625,-82.375,2026-06-13 23:04:32,,,150.6
2026-06-13,8.625,-82.125,2026-06-13 23:04:32,,,180.3
2026-06-13,8.875,-86.875,2026-06-13 23:04:32,2.34,239.0,247.20000000000002
2026-06-13,8.875,-86.625,2026-06-13 23:04:32,1.8800000000000001,223.3,249.9
2026-06-13,8.875,-86.375,2026-06-13 23:04:32,1.29,233.8,267.6
2026-06-13,8.875,-86.125,2026-06-13 23:04:32,0.9500000000000001,278.2,293.5
2026-06-13,8.875,-85.875,2026-06-13 23:04:32,1.69,295.40000000000003,307.40000000000003
2026-06-13,8.875,-85.625,2026-06-13 23:04:32,2.13,324.1,323.20000000000005
2026-06-13,8.875,-85.375,2026-06-13 23:04:32,2.1,12.5,340.5
2026-06-13,8.875,-85.125,2026-06-13 23:04:32,1.9100000000000001,25.700000000000003,346.40000000000003
2026-06-13,8.875,-84.875,2026-06-13 23:04:32,1.53,2.3000000000000003,342.20000000000005
2026-06-13,8.875,-84.625,2026-06-13 23:04:32,1.85,301.2,320.6
2026-06-13,8.875,-84.375,2026-06-13 23:04:32,2.4,297.3,314.6
2026-06-13,8.875,-84.125,2026-06-13 23:04:32,,,310.0
2026-06-13,8.875,-83.875,2026-06-13 23:04:32,,,285.3
2026-06-13,8.875,-83.625,2026-06-13 23:04:32,,,248.9
2026-06-13,8.875,-83.375,2026-06-13 23:04:32,,,106.7
2026-06-13,8.875,-83.125,2026-06-13 23:04:32,,,83.7
2026-06-13,8.875,-82.875,2026-06-13 23:04:32,,,127.80000000000001
2026-06-13,8.875,-82.625,2026-06-13 23:04:32,,,180.70000000000002
2026-06-13,8.875,-82.375,2026-06-13 23:04:32,,,155.3
2026-06-13,8.875,-82.125,2026-06-13 23:04:32,,,129.3
2026-06-13,9.125,-86.875,2026-06-13 23:06:40,2.63,229.9,243.0
2026-06-13,9.125,-86.625,2026-06-13 23:06:40,2.0,218.10000000000002,254.3
2026-06-13,9.125,-86.375,2026-06-13 23:04:32,1.32,231.60000000000002,269.40000000000003
2026-06-13,9.125,-86.125,2026-06-13 23:04:32,0.99,265.5,288.3
2026-06-13,9.125,-85.875,2026-06-13 23:04:32,1.25,301.1,304.40000000000003
2026-06-13,9.125,-85.625,2026-06-13 23:04:32,1.81,302.2,309.8
2026-06-13,9.125,-85.375,2026-06-13 23:04:32,2.14,303.3,317.0
2026-06-13,9.125,-85.125,2026-06-13 23:04:32,1.92,312.20000000000005,324.70000000000005
2026-06-13,9.125,-84.875,2026-06-13 23:04:32,1.44,281.8,318.3
2026-06-13,9.125,-84.625,2026-06-13 23:04:32,,,311.90000000000003
2026-06-13,9.125,-84.375,2026-06-13 23:04:32,,,301.7
2026-06-13,9.125,-84.125,2026-06-13 23:04:32,,,291.6
2026-06-13,9.125,-83.875,2026-06-13 23:04:32,,,313.90000000000003
2026-06-13,9.125,-83.625,2026-06-13 23:04:32,,,151.20000000000002
2026-06-13,9.125,-83.375,2026-06-13 23:04:32,,,151.4
2026-06-13,9.125,-83.125,2026-06-13 23:04:32,,,128.0
2026-06-13,9.125,-82.875,2026-06-13 23:04:32,,,174.20000000000002
2026-06-13,9.125,-82.625,2026-06-13 23:04:32,,,189.20000000000002
2026-06-13,9.125,-82.375,2026-06-13 23:04:32,,,105.4
2026-06-13,9.125,-82.125,2026-06-13 23:04:32,,,99.7
2026-06-13,9.375,-86.875,2026-06-13 23:06:40,3.0100000000000002,218.3,236.8
2026-06-13,9.375,-86.625,2026-06-13 23:06:40,2.4,184.20000000000002,239.0
2026-06-13,9.375,-86.375,2026-06-13 23:06:40,1.78,191.9,250.5
2026-06-13,9.375,-86.125,2026-06-13 23:06:40,1.27,215.10000000000002,266.3
2026-06-13,9.375,-85.875,2026-06-13 23:06:40,0.91,258.0,286.3
2026-06-13,9.375,-85.625,2026-06-13 23:06:40,1.23,282.7,295.6
2026-06-13,9.375,-85.375,2026-06-13 23:04:32,,,298.5
2026-06-13,9.375,-85.125,2026-06-13 23:04:32,,,311.8
2026-06-13,9.375,-84.875,2026-06-13 23:04:32,,,310.6
2026-06-13,9.375,-84.625,2026-06-13 23:04:32,,,308.6
2026-06-13,9.375,-84.375,2026-06-13 23:04:32,,,302.5
2026-06-13,9.375,-84.125,2026-06-13 23:04:32,,,287.3
2026-06-13,9.375,-83.875,2026-06-13 23:04:32,,,280.6
2026-06-13,9.375,-83.625,2026-06-13 23:04:32,,,148.3
2026-06-13,9.375,-83.375,2026-06-13 23:04:32,,,175.20000000000002
2026-06-13,9.375,-83.125,2026-06-13 23:04:32,,,179.8
2026-06-13,9.375,-82.875,2026-06-13 23:04:32,,,129.6
2026-06-13,9.375,-82.625,2026-06-13 23:04:32,,,94.80000000000001
2026-06-13,9.375,-82.375,2026-06-13 23:04:32,,,109.60000000000001
2026-06-13,9.375,-82.125,2026-06-13 23:04:32,,,141.1
2026-06-13,9.625,-86.875,2026-06-13 23:06:40,3.7,209.4,229.60000000000002
2026-06-13,9.625,-86.625,2026-06-13 23:06:40,3.1,193.10000000000002,238.9
2026-06-13,9.625,-86.375,2026-06-13 23:06:40,2.45,165.60000000000002,262.3
2026-06-13,9.625,-86.125,2026-06-13 23:06:40,2.04,188.10000000000002,272.3
2026-06-13,9.625,-85.875,2026-06-13 23:06:40,,,267.7
2026-06-13,9.625,-85.625,2026-06-13 23:06:40,,,262.6
2026-06-13,9.625,-85.375,2026-06-13 23:06:40,,,260.7
2026-06-13,9.625,-85.125,2026-06-13 23:06:40,,,277.3
2026-06-13,9.625,-84.875,2026-06-13 23:06:40,,,279.1
2026-06-13,9.625,-84.625,2026-06-13 23:06:40,,,288.40000000000003
2026-06-13,9.625,-84.375,2026-06-13 23:04:32,,,326.5
2026-06-13,9.625,-84.125,2026-06-13 23:04:32,,,292.90000000000003
2026-06-13,9.625,-83.875,2026-06-13 23:04:32,,,253.9
2026-06-13,9.625,-83.625,2026-06-13 23:04:32,,,229.8
2026-06-13,9.625,-83.375,2026-06-13 23:04:32,,,238.70000000000002
2026-06-13,9.625,-83.125,2026-06-13 23:04:32,,,166.20000000000002
2026-06-13,9.625,-82.875,2026-06-13 23:04:32,,,95.7
2026-06-13,9.625,-82.625,2026-06-13 23:04:32,,,134.6
2026-06-13,9.625,-82.375,2026-06-13 23:04:32,,,164.5
2026-06-13,9.625,-82.125,2026-06-13 23:04:32,,,173.70000000000002
2026-06-13,9.875,-86.875,2026-06-13 23:06:40,4.75,209.70000000000002,225.5
2026-06-13,9.875,-86.625,2026-06-13 23:06:40,4.23,210.4,247.5
2026-06-13,9.875,-86.375,2026-06-13 23:06:40,2.97,131.0,318.0
2026-06-13,9.875,-86.125,2026-06-13 23:06:40,2.87,239.4,305.40000000000003
2026-06-13,9.875,-85.875,2026-06-13 23:06:40,,,285.5
2026-06-13,9.875,-85.625,2026-06-13 23:06:40,,,264.0
2026-06-13,9.875,-85.375,2026-06-13 23:06:40,,,206.8
2026-06-13,9.875,-85.125,2026-06-13 23:06:40,,,188.8
2026-06-13,9.875,-84.875,2026-06-13 23:06:40,,,273.90000000000003
2026-06-13,9.875,-84.625,2026-06-13 23:06:40,,,225.0
2026-06-13,9.875,-84.375,2026-06-13 23:06:40,,,286.2
2026-06-13,9.875,-84.125,2026-06-13 23:06:40,,,269.40000000000003
2026-06-13,9.875,-83.875,2026-06-13 23:06:40,,,281.40000000000003
2026-06-13,9.875,-83.625,2026-06-13 23:06:40,,,235.70000000000002
